chr	pos	gene	strand	type	stop_pos
chr1	183472487	SMG7	forward	five_prime_utr	183472573
chr12	98645315	APAF1	forward	five_prime_utr	98645398
chr4	40857090	APBB2	reverse	five_prime_utr	40857022
chr18	36828924	TPGS2	reverse	five_prime_utr	36828841
chr8	100952093	YWHAZ	reverse	five_prime_utr	100952043
chr18	24397729	OSBPL1A	reverse	five_prime_utr	24397655
chr19	54200792	RPS9	forward	five_prime_utr	54200965
chr10	50466919	SGMS1	reverse	five_prime_utr	50466881
chr12	643650	NINJ2	reverse	five_prime_utr	643522
chr3	100709543	TFG	forward	five_prime_utr	100713667
chr5	177022484	UIMC1	reverse	five_prime_utr	177022452
chrX	49925241	CLCN5	forward	five_prime_utr	49925270
chr5	180815473	MGAT1	reverse	five_prime_utr	180808914
chr14	64468217	AKAP5	forward	five_prime_utr	64468306
chr22	24607675	GGT1	forward	five_prime_utr_three_prime_utr	24610430
chr5	136132893	SMAD5	forward	five_prime_utr	136132970
chrX	24151784	ZFX	forward	five_prime_utr	24152825
chr5	9545702	SEMA5A	reverse	five_prime_utr	9545580
chrX	118823930	ZCCHC12	forward	five_prime_utr	118824358
chr6	75205921	COL12A1	reverse	five_prime_utr	75202808
chr6	139374510	CITED2	reverse	five_prime_utr	139374475
chr12	124914612	UBC	reverse	five_prime_utr	124914583
chr16	21161024	TMEM159	forward	five_prime_utr	21161059
chr1	177171632	BRINP2	forward	five_prime_utr	177171700
chr12	103957167	C12orf73	reverse	five_prime_utr	103957111
chr18	54358008	C18orf54	forward	five_prime_utr	54358178
chr20	62937864	DIDO1	reverse	five_prime_utr	62937766
chr9	126914938	RALGPS1	forward	five_prime_utr	126962267
chr8	71362064	EYA1	reverse	five_prime_utr	71361987
chr1	34755139	GJB5	forward	five_prime_utr	34755180
chr5	135034273	PITX1	reverse	five_prime_utr	135034133
chr4	127965501	ABHD18	forward	five_prime_utr	127965614
chr6	113857441	MARCKS	forward	five_prime_utr	113857548
chr16	67719184	GFOD2	reverse	five_prime_utr	67718924
chr3	49007012	P4HTM	forward	five_prime_utr_three_prime_utr	49007098
chr5	139198284	SIL1	reverse	five_prime_utr	139198141
chr8	143596986	EEF1D	reverse	five_prime_utr	143596885
chr8	102863962	AZIN1	reverse	five_prime_utr	102863879
chr7	105014425	KMT2E	forward	five_prime_utr	105014526
chr15	99598442	MEF2A	forward	five_prime_utr	99598498
chr1	26890271	GPN2	reverse	five_prime_utr	26890221
chr1	241848795	EXO1	forward	five_prime_utr	241848917
chr16	1964776	RPS2	reverse	five_prime_utr	1964666
chr17	81395521	BAHCC1	forward	five_prime_utr	81395592
chr5	16935992	MYO10	reverse	five_prime_utr	16935894
chr1	155308914	FDPS	forward	five_prime_utr	155309039
chr19	58230404	ZNF544	forward	five_prime_utr	58230466
chr15	70097787	TLE3	reverse	five_prime_utr	70097542
chr11	18394613	LDHA	forward	five_prime_utr	18394645
chr13	21671400	FGF9	forward	five_prime_utr	21671432
chr14	73410020	NUMB	reverse	five_prime_utr	73409627
chr7	87152785	DMTF1	forward	five_prime_utr	87163538
chr4	145514544	SMAD1	forward	five_prime_utr	145514603
chr17	5488568	MIS12	forward	five_prime_utr	5488848
chr18	21111151	ROCK1	reverse	five_prime_utr	21111059
chr14	23322065	PABPN1	forward	five_prime_utr	23322148
chr11	57741465	C11orf31	forward	five_prime_utr	57741590
chr5	140698822	ZMAT2	forward	five_prime_utr_three_prime_utr	140698956
chr10	87818191	ATAD1	reverse	five_prime_utr	87818159
chr22	26541716	TPST2	reverse	five_prime_utr	26541681
chr1	153545015	S100A4	reverse	five_prime_utr	153544803
chr19	20039464	ZNF682	reverse	five_prime_utr	20039429
chr8	42843272	THAP1	reverse	five_prime_utr	42843240
chr5	68215826	PIK3R1	forward	five_prime_utr	68215957
chr2	6940960	RNF144A	forward	five_prime_utr	6941082
chr10	8055331	GATA3	forward	five_prime_utr	8055450
chr3	186806404	RFC4	reverse	five_prime_utr	186806336
chr1	155688732	YY1AP1	reverse	five_prime_utr	155688661
chr2	169734005	KLHL23	forward	five_prime_utr	169734049
chr3	171810404	PLD1	reverse	five_prime_utr	171810240
chr20	34955785	GSS	reverse	five_prime_utr	34955726
chr17	45060957	DCAKD	reverse	five_prime_utr	45060907
chr19	54115356	TFPT	reverse	five_prime_utr	54115327
chr3	47803178	DHX30	forward	five_prime_utr	47805419
chr19	11346157	TMEM205	reverse	five_prime_utr	11345715
chr6	34426092	RPS10	reverse	five_prime_utr	34425907
chr7	98878581	TRRAP	forward	five_prime_utr	98881098
chr3	59049950	C3orf67	reverse	five_prime_utr	59049804
chr1	39788753	BMP8B	reverse	five_prime_utr	39788724
chr12	98645583	APAF1	forward	five_prime_utr	98645669
chr15	69160682	GLCE	forward	five_prime_utr	69194443
chr7	124929849	POT1	reverse	five_prime_utr	124928939
chr14	56805505	OTX2	reverse	five_prime_utr	56805458
chr1	110963767	LRIF1	reverse	five_prime_utr	110963690
chr19	9435312	ZNF266	reverse	five_prime_utr	9435280
chr13	48976764	FNDC3A	forward	five_prime_utr	49006177
chr18	21612300	SNRPD1	forward	five_prime_utr	21612383
chr17	5486499	MIS12	forward	five_prime_utr	5488837
chr10	22321568	BMI1	forward	five_prime_utr	22321630
chr3	167720233	PDCD10	reverse	five_prime_utr	167720189
chr11	827389	CRACR2B	forward	five_prime_utr	827463
chr12	113185561	RITA1	forward	five_prime_utr	113185857
chr1	86396133	ODF2L	reverse	five_prime_utr	86396029
chr7	98106991	LMTK2	forward	five_prime_utr	98107083
chr19	37219619	ZNF383	forward	five_prime_utr	37219798
chr3	9363096	THUMPD3	forward	five_prime_utr	9365046
chr7	114922282	MDFIC	forward	five_prime_utr	114922326
chr1	83952358	TTLL7	reverse	five_prime_utr	83952326
chr5	80654814	DHFR	reverse	five_prime_utr	80654773
chr2	201129559	CFLAR	forward	five_prime_utr	201129591
chr20	37365238	SRC	forward	five_prime_utr	37365510
chr1	228108439	MRPL55	reverse	five_prime_utr	228108295
chr12	69491568	FRS2	forward	five_prime_utr	69491675
chr5	36877073	NIPBL	forward	five_prime_utr	36877123
chr6	169701578	WDR27	reverse	five_prime_utr	169701534
chr12	52051449	NR4A1	forward	five_prime_utr	52051604
chr11	9314578	TMEM41B	reverse	five_prime_utr	9314534
chr12	119179042	HSPB8	forward	five_prime_utr	119179221
chr15	84601037	ZSCAN2	forward	five_prime_utr	84603835
chr15	38252997	SPRED1	forward	five_prime_utr	38253062
chr14	49893534	ARF6	forward	five_prime_utr	49893707
chr16	1964759	RPS2	reverse	five_prime_utr	1964652
chr19	9584510	ZNF121	reverse	five_prime_utr	9568163
chr7	50449670	FIGNL1	reverse	five_prime_utr	50449500
chr1	222712877	BROX	forward	five_prime_utr	222713671
chr3	44338188	TCAIM	forward	five_prime_utr	44338253
chrX	101098493	CENPI	forward	five_prime_utr	101098543
chr18	49492316	RPL17	reverse	five_prime_utr	49491779
chr1	16608543	NBPF1	reverse	five_prime_utr	16594992
chr20	47583194	NCOA3	forward	five_prime_utr	47583223
chr17	35735043	TAF15	forward	five_prime_utr	35735105
chr1	150294036	MRPS21	forward	five_prime_utr	150294110
chr11	3856177	STIM1	forward	five_prime_utr	3856266
chr7	100706202	POP7	forward	five_prime_utr	100706342
chr22	38656685	CBY1	forward	five_prime_utr	38665569
chr3	101779762	NXPE3	forward	five_prime_utr	101782134
chr16	2267948	RNPS1	reverse	five_prime_utr	2264744
chr20	64057446	TCEA2	forward	five_prime_utr	64057583
chr20	44885822	YWHAB	forward	five_prime_utr	44885890
chr11	14611052	PSMA1	reverse	five_prime_utr	14611005
chr17	18183143	ALKBH5	forward	five_prime_utr	18183211
chr16	20900267	DCUN1D3	reverse	five_prime_utr	20862558
chr12	120496137	DYNLL1	forward	five_prime_utr	120496169
chr12	113185627	RITA1	forward	five_prime_utr	113185857
chr1	161132587	DEDD	reverse	five_prime_utr	161132558
chr16	84101973	MBTPS1	reverse	five_prime_utr	84101899
chrX	96684959	DIAPH2	forward	five_prime_utr	96684988
chr1	43650597	KDM4A	forward	five_prime_utr	43653148
chr3	183635650	KLHL24	forward	five_prime_utr	183635760
chr7	105014483	KMT2E	forward	five_prime_utr	105014692
chr12	21501557	RECQL	reverse	five_prime_utr	21501303
chr15	64989789	SPG21	reverse	five_prime_utr	64989661
chr11	13309993	ARNTL	forward	five_prime_utr	13310073
chr19	36409848	ZFP82	reverse	five_prime_utr	36409801
chr6	31541462	DDX39B	reverse	five_prime_utr	31541421
chr17	48050802	NFE2L1	forward	five_prime_utr	48050840
chr17	59892914	TUBD1	reverse	five_prime_utr	59892858
chrX	102600946	ARMCX5-GPRASP2	forward	five_prime_utr	102601074
chr11	108009086	CUL5	forward	five_prime_utr	108009148
chr10	110008251	ADD3	forward	five_prime_utr	110008412
chr5	91383206	ARRDC3	reverse	five_prime_utr	91383162
chr16	24539698	RBBP6	forward	five_prime_utr	24539898
chr19	10928632	YIPF2	reverse	five_prime_utr	10928417
chr10	91923923	BTAF1	forward	five_prime_utr	91924042
chr3	99817908	CMSS1	forward	five_prime_utr	99817949
chr22	33761550	LARGE1	reverse	five_prime_utr	33761497
chr2	156330783	NR4A2	reverse	five_prime_utr	156330751
chr16	81006957	CENPN	forward	five_prime_utr	81007001
chr2	182716374	DNAJC10	forward	five_prime_utr	182716505
chr3	42600723	NKTR	forward	five_prime_utr	42600782
chr18	49492365	RPL17	reverse	five_prime_utr	49492240
chr1	175177698	KIAA0040	reverse	five_prime_utr	175177633
chr13	27251655	RPL21	forward	five_prime_utr	27253767
chr19	52897628	ZNF320	reverse	five_prime_utr	52890323
chr18	13726384	FAM210A	reverse	five_prime_utr	13726325
chr22	19881282	TXNRD2	reverse	five_prime_utr	19881187
chr1	117367854	MAN1A2	forward	five_prime_utr	117367895
chr2	231056893	PSMD1	forward	five_prime_utr	231056961
chr1	226739158	ITPKB	reverse	five_prime_utr	226739117
chr8	117520814	MED30	forward	five_prime_utr	117520861
chr17	18865477	PRPSAP2	forward	five_prime_utr	18865542
chr12	12521336	DUSP16	reverse	five_prime_utr	12521166
chr22	17563681	SLC25A18	forward	five_prime_utr	17563728
chr17	7562055	SENP3	forward	five_prime_utr	7562135
chr8	94475031	RAD54B	reverse	five_prime_utr	94467542
chr6	81752525	FAM46A	reverse	five_prime_utr	81752427
chr17	4940530	RNF167	forward	five_prime_utr	4940823
chr17	76487813	RHBDF2	reverse	five_prime_utr	76487601
chr15	38252335	SPRED1	forward	five_prime_utr	38252586
chr8	93740931	RBM12B	reverse	five_prime_utr	93740656
chr11	11621938	GALNT18	reverse	five_prime_utr	11621864
chr9	5510754	PDCD1LG2	forward	five_prime_utr	5510807
chr2	127884297	AMMECR1L	reverse	five_prime_utr	127884256
chr2	1997347	MYT1L	reverse	five_prime_utr	1997315
chr8	77000027	PEX2	reverse	five_prime_utr	76999794
chr2	219228448	ATG9A	reverse	five_prime_utr	219228024
chr9	115118148	TNC	reverse	five_prime_utr	115118002
chr6	26124154	HIST1H2AC	forward	five_prime_utr	26124216
chr12	14961580	ARHGDIB	reverse	five_prime_utr	14961539
chr3	186108968	ETV5	reverse	five_prime_utr	186108936
chr19	43828235	ZNF283	forward	five_prime_utr	43828267
chr22	30356888	SF3A1	reverse	five_prime_utr	30356847
chr11	118790925	DDX6	reverse	five_prime_utr	118786509
chr2	134254272	MGAT5	forward	five_prime_utr	134254310
chr6	13976918	RNF182	forward	five_prime_utr	13977043
chr1	150808252	CTSK	reverse	five_prime_utr	150808193
chr11	107591352	ELMOD1	forward	five_prime_utr	107591387
chr12	389220	KDM5A	reverse	five_prime_utr	389158
chr11	128522222	ETS1	reverse	five_prime_utr	128522067
chr5	78648551	LHFPL2	reverse	five_prime_utr	78632365
chr8	124372527	TMEM65	reverse	five_prime_utr	124372495
chr4	145482811	SMAD1	forward	five_prime_utr	145514532
chr9	70414331	KLF9	reverse	five_prime_utr	70414290
chr4	113979053	ARSJ	reverse	five_prime_utr	113979003
chr5	100903146	ST8SIA4	reverse	five_prime_utr	100903090
chr1	171781837	METTL13	forward	five_prime_utr	171781932
chr15	73926545	LOXL1	forward	five_prime_utr	73926598
chr11	834563	CD151	forward	five_prime_utr	834595
chr14	60508960	SIX6	forward	five_prime_utr	60508995
chrX	38327485	RPGR	reverse	five_prime_utr	38327441
chr18	21111415	ROCK1	reverse	five_prime_utr	21111215
chr6	130385191	TMEM200A	forward	five_prime_utr	130440411
chr19	52139775	ZNF616	reverse	five_prime_utr	52130576
chr17	3916370	P2RX1	reverse	five_prime_utr	3916338
chr16	249601	FAM234A	forward	five_prime_utr	254383
chr22	30361993	CCDC157	forward	five_prime_utr	30362022
chr14	102139684	HSP90AA1	reverse	five_prime_utr	102139622
chr2	190880931	GLS	forward	five_prime_utr	190881071
chr19	50799014	C19orf48	reverse	five_prime_utr	50798925
chr11	63614417	PLA2G16	reverse	five_prime_utr	63614349
chr7	139109609	ZC3HAV1	reverse	five_prime_utr	139109511
chr11	9461023	ZNF143	forward	five_prime_utr	9461088
chr11	65890675	CCDC85B	forward	five_prime_utr	65890710
chr15	25438691	UBE3A	reverse	five_prime_utr	25438626
chr7	4985007	RNF216P1	forward	five_prime_utr	4989141
chr1	164559280	PBX1	forward	five_prime_utr	164559309
chr16	31073870	ZNF668	reverse	five_prime_utr	31073814
chr20	16730014	SNRPB2	forward	five_prime_utr	16730064
chr11	31811011	PAX6	reverse	five_prime_utr	31810943
chr17	36534791	MYO19	reverse	five_prime_utr	36534070
chr8	142666517	JRK	reverse	five_prime_utr	142666311
chr1	220089765	BPNT1	reverse	five_prime_utr	220089733
chr5	40755870	TTC33	reverse	five_prime_utr	40755820
chr14	102087020	HSP90AA1	reverse	five_prime_utr	102086991
chr18	3247891	MYL12A	forward	five_prime_utr	3249431
chr19	48637263	DBP	reverse	five_prime_utr	48637147
chr14	69767194	SRSF5	forward	five_prime_utr	69767259
chr6	100881283	ASCC3	reverse	five_prime_utr	100881137
chr20	325679	SOX12	forward	five_prime_utr	325732
chr6	36443051	KCTD20	forward	five_prime_utr	36470095
chr20	37344867	SRC	forward	five_prime_utr	37365251
chr20	37382641	SRC	forward	five_prime_utr	37382790
chr16	24540175	RBBP6	forward	five_prime_utr	24540240
chr21	34888090	RUNX1	reverse	five_prime_utr	34887986
chr14	100375286	WARS	reverse	five_prime_utr	100369191
chr1	161132576	DEDD	reverse	five_prime_utr	161132547
chr13	97275678	MBNL2	forward	five_prime_utr	97275749
chr7	39623608	RALA	forward	five_prime_utr	39686652
chr19	43619641	ZNF428	reverse	five_prime_utr	43619492
chr6	2999979	NQO2	forward	five_prime_utr	3000089
chr19	45093023	PPP1R37	forward	five_prime_utr	45093196
chr11	120128749	TRIM29	reverse	five_prime_utr	120128696
chr11	74949090	XRRA1	reverse	five_prime_utr	74948911
chr20	4822394	RASSF2	reverse	five_prime_utr	4822314
chrX	47649990	ELK1	reverse	five_prime_utr	47649907
chr2	201451426	TRAK2	reverse	five_prime_utr	201420700
chr8	22232061	PHYHIP	reverse	five_prime_utr	22228365
chr3	152299468	MBNL1	forward	five_prime_utr	152299503
chr3	71583596	FOXP1	reverse	five_prime_utr	71583567
chr20	59933342	SYCP2	reverse	five_prime_utr	59933223
chr1	220089787	BPNT1	reverse	five_prime_utr	220089713
chr6	143450913	PEX3	forward	five_prime_utr	143450975
chr1	78004943	DNAJB4	forward	five_prime_utr	78004990
chr7	48089623	UPP1	forward	five_prime_utr	48090281
chr22	49883398	ZBED4	forward	five_prime_utr	49883445
chr3	101782157	NXPE3	forward	five_prime_utr	101782231
chr13	27251695	RPL21	forward	five_prime_utr	27251781
chr12	100573768	GAS2L3	forward	five_prime_utr	100594898
chr1	156705543	CRABP2	reverse	five_prime_utr	156705511
chr19	38975669	FBXO17	reverse	five_prime_utr	38975412
chr22	39926635	GRAP2	forward	five_prime_utr	39926769
chr3	42581908	SEC22C	reverse	five_prime_utr	42569062
chr9	36573044	MELK	forward	five_prime_utr	36581656
chr5	78648551	LHFPL2	reverse	five_prime_utr	78648495
chr22	38570166	DMC1	reverse	five_prime_utr	38570134
chr1	42335108	FOXJ3	reverse	five_prime_utr	42335055
chr17	47650038	KPNB1	forward	five_prime_utr	47650106
chr12	12717464	CDKN1B	forward	five_prime_utr	12717625
chr1	158831525	MNDA	forward	five_prime_utr	158831602
chr7	50304864	IKZF1	forward	five_prime_utr	50319051
chr4	74933109	PARM1	forward	five_prime_utr	74933150
chr14	93184674	MOAP1	reverse	five_prime_utr	93184555
chrX	154398270	RPL10	forward	five_prime_utr	154398353
chr4	41935277	TMEM33	forward	five_prime_utr	41935420
chr12	25995074	RASSF8	forward	five_prime_utr	26055290
chr2	134120146	MGAT5	forward	five_prime_utr	134254310
chr4	169010243	CBR4	reverse	five_prime_utr	169010097
chr22	50627848	ARSA	reverse	five_prime_utr	50627813
chr1	114750075	CSDE1	reverse	five_prime_utr	114749983
chr8	73294841	RDH10	forward	five_prime_utr	73294939
chr22	45413809	RIBC2	forward	five_prime_utr	45413853
chr8	73964533	TCEB1	reverse	five_prime_utr	73964489
chr1	145964738	POLR3GL	forward	five_prime_utr	145964770
chr8	92954456	TRIQK	reverse	five_prime_utr	92922588
chr3	52705651	GLT8D1	reverse	five_prime_utr	52705538
chr22	38755840	SUN2	reverse	five_prime_utr	38755781
chr19	1438614	RPS15	forward	five_prime_utr	1438784
chr10	73168017	ECD	reverse	five_prime_utr	73167910
chr6	36874883	PPIL1	reverse	five_prime_utr	36874809
chr8	11864479	CTSB	reverse	five_prime_utr	11864408
chr2	219245925	STK16	forward	five_prime_utr	219245963
chr1	162655306	DDR2	forward	five_prime_utr	162655395
chr1	28737035	YTHDF2	forward	five_prime_utr	28737115
chr9	36258401	GNE	reverse	five_prime_utr	36258330
chr15	82046004	MEX3B	reverse	five_prime_utr	82045792
chr15	100602966	ASB7	forward	five_prime_utr	100603013
chr18	54357999	C18orf54	forward	five_prime_utr	54358777
chr3	127590493	TPRA1	reverse	five_prime_utr	127590371
chr5	79612891	PAPD4	forward	five_prime_utr	79613962
chr19	3606541	TBXA2R	reverse	five_prime_utr	3600670
chr14	55027284	SOCS4	forward	five_prime_utr	55027349
chr7	100120180	CNPY4	forward	five_prime_utr	100120311
chr21	14546352	SAMSN1	reverse	five_prime_utr	14546302
chr2	241687247	ING5	forward	five_prime_utr	241687420
chr1	150294154	MRPS21	forward	five_prime_utr	150294261
chr5	36151820	LMBRD2	reverse	five_prime_utr	36151680
chrX	13689243	RAB9A	forward	five_prime_utr	13689347
chr1	93346173	DR1	forward	five_prime_utr	93346334
chr19	9827920	UBL5	forward	five_prime_utr	9827988
chr13	113491128	TMCO3	forward	five_prime_utr	113495505
chr14	30874706	COCH	forward	five_prime_utr	30874855
chr8	69466776	SULF1	forward	five_prime_utr	69466862
chr13	77027053	FBXL3	reverse	five_prime_utr	77026823
chr13	27251452	RPL21	forward	five_prime_utr	27251589
chr7	23531978	TRA2A	reverse	five_prime_utr	23531889
chr19	43827800	ZNF283	forward	five_prime_utr	43827874
chr4	107824776	SGMS2	forward	five_prime_utr	107895332
chrX	136148697	FHL1	forward	five_prime_utr	136169979
chr10	102466060	MFSD13A	forward	five_prime_utr	102469013
chr5	100903241	ST8SIA4	reverse	five_prime_utr	100903095
chr2	28751788	PPP1CB	forward	five_prime_utr	28751877
chr1	228735539	RHOU	forward	five_prime_utr	228735652
chr1	203802128	ZC3H11A	forward	five_prime_utr	203802181
chr6	31652459	APOM	forward	five_prime_utr	31652563
chr15	45587271	BLOC1S6	forward	five_prime_utr	45587300
chr3	186806388	RFC4	reverse	five_prime_utr	186806293
chr19	36013565	ALKBH6	reverse	five_prime_utr	36013515
chr14	73024747	ZFYVE1	reverse	five_prime_utr	73024685
chr19	9418606	ZNF266	reverse	five_prime_utr	9418538
chr19	55258915	PPP6R1	reverse	five_prime_utr	55258688
chr1	200739679	CAMSAP2	forward	five_prime_utr	200739735
chr19	49691221	CPT1C	forward	five_prime_utr	49691331
chr14	88010448	GPR65	forward	five_prime_utr	88010564
chr14	24242572	TINF2	reverse	five_prime_utr	24242405
chr18	67516625	DSEL	reverse	five_prime_utr	67516578
chr5	151772420	G3BP1	forward	five_prime_utr	151772479
chr1	161045941	USF1	reverse	five_prime_utr	161045795
chr19	41364051	B9D2	reverse	five_prime_utr	41364010
chr5	109689996	MAN2A1	forward	five_prime_utr	109690130
chr14	103712930	XRCC3	reverse	five_prime_utr	103711537
chr5	154038330	FAM114A2	reverse	five_prime_utr	154038289
chr1	23959941	PNRC2	forward	five_prime_utr	23960006
chr3	129161033	ISY1	reverse	five_prime_utr	129160983
chr20	56392533	CSTF1	forward	five_prime_utr	56392586
chr1	109619876	AMPD2	forward	five_prime_utr	109620112
chr5	68226342	PIK3R1	forward	five_prime_utr	68226416
chr10	49539011	ERCC6	reverse	five_prime_utr	49532975
chr20	34825557	NCOA6	reverse	five_prime_utr	34825468
chr1	173824948	DARS2	forward	five_prime_utr	173824983
chr1	52404406	ORC1	reverse	five_prime_utr	52404362
chr9	21335154	KLHL9	reverse	five_prime_utr	21335107
chr5	74767080	GFM2	reverse	five_prime_utr	74766970
chrX	71284348	NONO	forward	five_prime_utr	71284452
chr1	150236071	ANP32E	reverse	five_prime_utr	150235982
chr7	128343877	RBM28	reverse	five_prime_utr	128343833
chr8	38901337	PLEKHA2	forward	five_prime_utr	38917911
chr17	4999897	KIF1C	forward	five_prime_utr	5000223
chrX	70289885	PDZD11	reverse	five_prime_utr	70289856
chr18	3262157	MYL12B	forward	five_prime_utr	3262375
