chr	pos	gene	strand	type	stop_pos
chr1	183441622	SMG7	forward	five_prime_utr	183441708
chr12	99039093	APAF1	forward	five_prime_utr	99039176
chr4	40859107	APBB2	reverse	five_prime_utr	40859039
chr18	34408887	TPGS2	reverse	five_prime_utr	34408804
chr8	101964321	YWHAZ	reverse	five_prime_utr	101964271
chr18	21977693	OSBPL1A	reverse	five_prime_utr	21977619
chr19	54704660	RPS9	forward	five_prime_utr	54704833
chr10	52226679	SGMS1	reverse	five_prime_utr	52226641
chr12	752816	NINJ2	reverse	five_prime_utr	752688
chr3	100428387	TFG	forward	five_prime_utr	100432511
chr5	176449485	UIMC1	reverse	five_prime_utr	176449453
chrX	49689851	CLCN5	forward	five_prime_utr	49689880
chr5	180242473	MGAT1	reverse	five_prime_utr	180235914
chr14	64934935	AKAP5	forward	five_prime_utr	64935024
chr22	25003642	GGT1	forward	five_prime_utr_three_prime_utr	25006397
chr5	135468582	SMAD5	forward	five_prime_utr	135468659
chrX	24169901	ZFX	forward	five_prime_utr	24170942
chr5	9545814	SEMA5A	reverse	five_prime_utr	9545692
chrX	117957893	ZCCHC12	forward	five_prime_utr	117958321
chr6	75915637	COL12A1	reverse	five_prime_utr	75912524
chr6	139695647	CITED2	reverse	five_prime_utr	139695612
chr12	125399158	UBC	reverse	five_prime_utr	125399129
chr16	21172345	TMEM159	forward	five_prime_utr	21172380
chr1	177140768	BRINP2	forward	five_prime_utr	177140836
chr12	104350945	C12orf73	reverse	five_prime_utr	104350889
chr18	51884378	C18orf54	forward	five_prime_utr	51884548
chr20	61569216	DIDO1	reverse	five_prime_utr	61569118
chr9	129677217	RALGPS1	forward	five_prime_utr	129724546
chr8	72274299	EYA1	reverse	five_prime_utr	72274222
chr1	35220740	GJB5	forward	five_prime_utr	35220781
chr5	134369963	PITX1	reverse	five_prime_utr	134369823
chr4	128886656	ABHD18	forward	five_prime_utr	128886769
chr6	114178620	MARCKS	forward	five_prime_utr	114178727
chr16	67753087	GFOD2	reverse	five_prime_utr	67752827
chr3	49044445	P4HTM	forward	five_prime_utr_three_prime_utr	49044531
chr5	138533973	SIL1	reverse	five_prime_utr	138533830
chr8	144679156	EEF1D	reverse	five_prime_utr	144679055
chr8	103876190	AZIN1	reverse	five_prime_utr	103876107
chr7	104654872	KMT2E	forward	five_prime_utr	104654973
chr15	100138647	MEF2A	forward	five_prime_utr	100138703
chr1	27216762	GPN2	reverse	five_prime_utr	27216712
chr1	242012097	EXO1	forward	five_prime_utr	242012219
chr16	2014777	RPS2	reverse	five_prime_utr	2014667
chr17	79369321	BAHCC1	forward	five_prime_utr	79369392
chr5	16936101	MYO10	reverse	five_prime_utr	16936003
chr1	155278705	FDPS	forward	five_prime_utr	155278830
chr19	58741770	ZNF544	forward	five_prime_utr	58741832
chr15	70390126	TLE3	reverse	five_prime_utr	70389881
chr11	18416160	LDHA	forward	five_prime_utr	18416192
chr13	22245539	FGF9	forward	five_prime_utr	22245571
chr14	73876728	NUMB	reverse	five_prime_utr	73876335
chr7	86782101	DMTF1	forward	five_prime_utr	86792854
chr4	146435696	SMAD1	forward	five_prime_utr	146435755
chr17	5391888	MIS12	forward	five_prime_utr	5392168
chr18	18691112	ROCK1	reverse	five_prime_utr	18691020
chr14	23791274	PABPN1	forward	five_prime_utr	23791357
chr11	57508937	C11orf31	forward	five_prime_utr	57509062
chr5	140078407	ZMAT2	forward	five_prime_utr_three_prime_utr	140078541
chr10	89577948	ATAD1	reverse	five_prime_utr	89577916
chr22	26937682	TPST2	reverse	five_prime_utr	26937647
chr1	153517491	S100A4	reverse	five_prime_utr	153517279
chr19	20150273	ZNF682	reverse	five_prime_utr	20150238
chr8	42698415	THAP1	reverse	five_prime_utr	42698383
chr5	67511654	PIK3R1	forward	five_prime_utr	67511785
chr2	7081091	RNF144A	forward	five_prime_utr	7081213
chr10	8097294	GATA3	forward	five_prime_utr	8097413
chr3	186524193	RFC4	reverse	five_prime_utr	186524125
chr1	155658523	YY1AP1	reverse	five_prime_utr	155658452
chr2	170590515	KLHL23	forward	five_prime_utr	170590559
chr3	171528194	PLD1	reverse	five_prime_utr	171528030
chr20	33543588	GSS	reverse	five_prime_utr	33543529
chr17	43138325	DCAKD	reverse	five_prime_utr	43138275
chr19	54618736	TFPT	reverse	five_prime_utr	54618707
chr3	47844668	DHX30	forward	five_prime_utr	47846909
chr19	11456833	TMEM205	reverse	five_prime_utr	11456391
chr6	34393869	RPS10	reverse	five_prime_utr	34393684
chr7	98476204	TRRAP	forward	five_prime_utr	98478721
chr3	59035676	C3orf67	reverse	five_prime_utr	59035530
chr1	40254425	BMP8B	reverse	five_prime_utr	40254396
chr12	99039361	APAF1	forward	five_prime_utr	99039447
chr15	69453021	GLCE	forward	five_prime_utr	69486782
chr7	124569903	POT1	reverse	five_prime_utr	124568993
chr14	57272223	OTX2	reverse	five_prime_utr	57272176
chr1	111506389	LRIF1	reverse	five_prime_utr	111506312
chr19	9545988	ZNF266	reverse	five_prime_utr	9545956
chr13	49550900	FNDC3A	forward	five_prime_utr	49580313
chr18	19192261	SNRPD1	forward	five_prime_utr	19192344
chr17	5389819	MIS12	forward	five_prime_utr	5392157
chr10	22610497	BMI1	forward	five_prime_utr	22610559
chr3	167438021	PDCD10	reverse	five_prime_utr	167437977
chr11	827389	CRACR2B	forward	five_prime_utr	827463
chr12	113623366	RITA1	forward	five_prime_utr	113623662
chr1	86861816	ODF2L	reverse	five_prime_utr	86861712
chr7	97736303	LMTK2	forward	five_prime_utr	97736395
chr19	37710521	ZNF383	forward	five_prime_utr	37710700
chr3	9404780	THUMPD3	forward	five_prime_utr	9406730
chr7	114562337	MDFIC	forward	five_prime_utr	114562381
chr1	84418041	TTLL7	reverse	five_prime_utr	84418009
chr5	79950633	DHFR	reverse	five_prime_utr	79950592
chr2	201994282	CFLAR	forward	five_prime_utr	201994314
chr20	35993641	SRC	forward	five_prime_utr	35993913
chr1	228296140	MRPL55	reverse	five_prime_utr	228295996
chr12	69885348	FRS2	forward	five_prime_utr	69885455
chr5	36877175	NIPBL	forward	five_prime_utr	36877225
chr6	170101674	WDR27	reverse	five_prime_utr	170101630
chr12	52445233	NR4A1	forward	five_prime_utr	52445388
chr11	9336125	TMEM41B	reverse	five_prime_utr	9336081
chr12	119616847	HSPB8	forward	five_prime_utr	119617026
chr15	85144268	ZSCAN2	forward	five_prime_utr	85147066
chr15	38545198	SPRED1	forward	five_prime_utr	38545263
chr14	50360252	ARF6	forward	five_prime_utr	50360425
chr16	2014760	RPS2	reverse	five_prime_utr	2014653
chr19	9695186	ZNF121	reverse	five_prime_utr	9678839
chr7	50517368	FIGNL1	reverse	five_prime_utr	50517198
chr1	222886219	BROX	forward	five_prime_utr	222887013
chr3	44379680	TCAIM	forward	five_prime_utr	44379745
chrX	100353482	CENPI	forward	five_prime_utr	100353532
chr18	47018686	RPL17	reverse	five_prime_utr	47018149
chr1	16935038	NBPF1	reverse	five_prime_utr	16921487
chr20	46211938	NCOA3	forward	five_prime_utr	46211967
chr17	34062062	TAF15	forward	five_prime_utr	34062124
chr1	150266456	MRPS21	forward	five_prime_utr	150266530
chr11	3877407	STIM1	forward	five_prime_utr	3877496
chr7	100303825	POP7	forward	five_prime_utr	100303965
chr22	39052690	CBY1	forward	five_prime_utr	39061574
chr3	101498606	NXPE3	forward	five_prime_utr	101500978
chr16	2317949	RNPS1	reverse	five_prime_utr	2314745
chr20	62688799	TCEA2	forward	five_prime_utr	62688936
chr20	43514463	YWHAB	forward	five_prime_utr	43514531
chr11	14632598	PSMA1	reverse	five_prime_utr	14632551
chr17	18086457	ALKBH5	forward	five_prime_utr	18086525
chr16	20911589	DCUN1D3	reverse	five_prime_utr	20873880
chr12	120933940	DYNLL1	forward	five_prime_utr	120933972
chr12	113623432	RITA1	forward	five_prime_utr	113623662
chr1	161102377	DEDD	reverse	five_prime_utr	161102348
chr16	84135578	MBTPS1	reverse	five_prime_utr	84135504
chrX	95939958	DIAPH2	forward	five_prime_utr	95939987
chr1	44116268	KDM4A	forward	five_prime_utr	44118819
chr3	183353438	KLHL24	forward	five_prime_utr	183353548
chr7	104654930	KMT2E	forward	five_prime_utr	104655139
chr12	21654491	RECQL	reverse	five_prime_utr	21654237
chr15	65282127	SPG21	reverse	five_prime_utr	65281999
chr11	13331540	ARNTL	forward	five_prime_utr	13331620
chr19	36900750	ZFP82	reverse	five_prime_utr	36900703
chr6	31509239	DDX39B	reverse	five_prime_utr	31509198
chr17	46128164	NFE2L1	forward	five_prime_utr	46128202
chr17	57970275	TUBD1	reverse	five_prime_utr	57970219
chrX	101855874	ARMCX5-GPRASP2	forward	five_prime_utr	101856002
chr11	107879812	CUL5	forward	five_prime_utr	107879874
chr10	111768009	ADD3	forward	five_prime_utr	111768170
chr5	90679023	ARRDC3	reverse	five_prime_utr	90678979
chr16	24551019	RBBP6	forward	five_prime_utr	24551219
chr19	11039308	YIPF2	reverse	five_prime_utr	11039093
chr10	93683680	BTAF1	forward	five_prime_utr	93683799
chr3	99536752	CMSS1	forward	five_prime_utr	99536793
chr22	34157537	LARGE1	reverse	five_prime_utr	34157484
chr2	157187295	NR4A2	reverse	five_prime_utr	157187263
chr16	81040562	CENPN	forward	five_prime_utr	81040606
chr2	183581101	DNAJC10	forward	five_prime_utr	183581232
chr3	42642215	NKTR	forward	five_prime_utr	42642274
chr18	47018735	RPL17	reverse	five_prime_utr	47018610
chr1	175146834	KIAA0040	reverse	five_prime_utr	175146769
chr13	27825792	RPL21	forward	five_prime_utr	27827904
chr19	53400881	ZNF320	reverse	five_prime_utr	53393576
chr18	13726383	FAM210A	reverse	five_prime_utr	13726324
chr22	19868805	TXNRD2	reverse	five_prime_utr	19868710
chr1	117910476	MAN1A2	forward	five_prime_utr	117910517
chr2	231921607	PSMD1	forward	five_prime_utr	231921675
chr1	226926859	ITPKB	reverse	five_prime_utr	226926818
chr8	118533053	MED30	forward	five_prime_utr	118533100
chr17	18768790	PRPSAP2	forward	five_prime_utr	18768855
chr12	12674270	DUSP16	reverse	five_prime_utr	12674100
chr22	18043381	SLC25A18	forward	five_prime_utr	18043428
chr17	7465372	SENP3	forward	five_prime_utr	7465452
chr8	95487259	RAD54B	reverse	five_prime_utr	95479770
chr6	82462242	FAM46A	reverse	five_prime_utr	82462144
chr17	4843825	RNF167	forward	five_prime_utr	4844118
chr17	74483895	RHBDF2	reverse	five_prime_utr	74483683
chr15	38544536	SPRED1	forward	five_prime_utr	38544787
chr8	94753159	RBM12B	reverse	five_prime_utr	94752884
chr11	11643485	GALNT18	reverse	five_prime_utr	11643411
chr9	5510754	PDCD1LG2	forward	five_prime_utr	5510807
chr2	128641871	AMMECR1L	reverse	five_prime_utr	128641830
chr2	2001119	MYT1L	reverse	five_prime_utr	2001087
chr8	77912263	PEX2	reverse	five_prime_utr	77912030
chr2	220093170	ATG9A	reverse	five_prime_utr	220092746
chr9	117880427	TNC	reverse	five_prime_utr	117880281
chr6	26124382	HIST1H2AC	forward	five_prime_utr	26124444
chr12	15114514	ARHGDIB	reverse	five_prime_utr	15114473
chr3	185826757	ETV5	reverse	five_prime_utr	185826725
chr19	44332387	ZNF283	forward	five_prime_utr	44332419
chr22	30752877	SF3A1	reverse	five_prime_utr	30752836
chr11	118661634	DDX6	reverse	five_prime_utr	118657218
chr2	135011843	MGAT5	forward	five_prime_utr	135011881
chr6	13977149	RNF182	forward	five_prime_utr	13977274
chr1	150780728	CTSK	reverse	five_prime_utr	150780669
chr11	107462078	ELMOD1	forward	five_prime_utr	107462113
chr12	498386	KDM5A	reverse	five_prime_utr	498324
chr11	128392117	ETS1	reverse	five_prime_utr	128391962
chr5	77944374	LHFPL2	reverse	five_prime_utr	77928188
chr8	125384768	TMEM65	reverse	five_prime_utr	125384736
chr4	146403963	SMAD1	forward	five_prime_utr	146435684
chr9	73029247	KLF9	reverse	five_prime_utr	73029206
chr4	114900209	ARSJ	reverse	five_prime_utr	114900159
chr5	100238850	ST8SIA4	reverse	five_prime_utr	100238794
chr1	171750977	METTL13	forward	five_prime_utr	171751072
chr15	74218886	LOXL1	forward	five_prime_utr	74218939
chr11	834563	CD151	forward	five_prime_utr	834595
chr14	60975678	SIX6	forward	five_prime_utr	60975713
chrX	38186738	RPGR	reverse	five_prime_utr	38186694
chr18	18691376	ROCK1	reverse	five_prime_utr	18691176
chr6	130706336	TMEM200A	forward	five_prime_utr	130761556
chr19	52643028	ZNF616	reverse	five_prime_utr	52633829
chr17	3819664	P2RX1	reverse	five_prime_utr	3819632
chr16	299600	FAM234A	forward	five_prime_utr	304382
chr22	30757982	CCDC157	forward	five_prime_utr	30758011
chr14	102606021	HSP90AA1	reverse	five_prime_utr	102605959
chr2	191745657	GLS	forward	five_prime_utr	191745797
chr19	51302271	C19orf48	reverse	five_prime_utr	51302182
chr11	63381889	PLA2G16	reverse	five_prime_utr	63381821
chr7	138794355	ZC3HAV1	reverse	five_prime_utr	138794257
chr11	9482570	ZNF143	forward	five_prime_utr	9482635
chr11	65658146	CCDC85B	forward	five_prime_utr	65658181
chr15	25683838	UBE3A	reverse	five_prime_utr	25683773
chr7	5024638	RNF216P1	forward	five_prime_utr	5028772
chr1	164528517	PBX1	forward	five_prime_utr	164528546
chr16	31085191	ZNF668	reverse	five_prime_utr	31085135
chr20	16710659	SNRPB2	forward	five_prime_utr	16710709
chr11	31832559	PAX6	reverse	five_prime_utr	31832491
chr17	34890618	MYO19	reverse	five_prime_utr	34889897
chr8	143747936	JRK	reverse	five_prime_utr	143747730
chr1	220263107	BPNT1	reverse	five_prime_utr	220263075
chr5	40755972	TTC33	reverse	five_prime_utr	40755922
chr14	102553357	HSP90AA1	reverse	five_prime_utr	102553328
chr18	3247889	MYL12A	forward	five_prime_utr	3249429
chr19	49140520	DBP	reverse	five_prime_utr	49140404
chr14	70233911	SRSF5	forward	five_prime_utr	70233976
chr6	101329159	ASCC3	reverse	five_prime_utr	101329013
chr20	306323	SOX12	forward	five_prime_utr	306376
chr6	36410828	KCTD20	forward	five_prime_utr	36437872
chr20	35973270	SRC	forward	five_prime_utr	35993654
chr20	36011044	SRC	forward	five_prime_utr	36011193
chr16	24551496	RBBP6	forward	five_prime_utr	24551561
chr21	36260387	RUNX1	reverse	five_prime_utr	36260283
chr14	100841623	WARS	reverse	five_prime_utr	100835528
chr1	161102366	DEDD	reverse	five_prime_utr	161102337
chr13	97927932	MBNL2	forward	five_prime_utr	97928003
chr7	39663207	RALA	forward	five_prime_utr	39726251
chr19	44123793	ZNF428	reverse	five_prime_utr	44123644
chr6	3000213	NQO2	forward	five_prime_utr	3000323
chr19	45596281	PPP1R37	forward	five_prime_utr	45596454
chr11	119999457	TRIM29	reverse	five_prime_utr	119999404
chr11	74660135	XRRA1	reverse	five_prime_utr	74659956
chr20	4803040	RASSF2	reverse	five_prime_utr	4802960
chrX	47509389	ELK1	reverse	five_prime_utr	47509306
chr2	202316149	TRAK2	reverse	five_prime_utr	202285423
chr8	22089574	PHYHIP	reverse	five_prime_utr	22085878
chr3	152017257	MBNL1	forward	five_prime_utr	152017292
chr3	71632747	FOXP1	reverse	five_prime_utr	71632718
chr20	58508397	SYCP2	reverse	five_prime_utr	58508278
chr1	220263129	BPNT1	reverse	five_prime_utr	220263055
chr6	143772050	PEX3	forward	five_prime_utr	143772112
chr1	78470627	DNAJB4	forward	five_prime_utr	78470674
chr7	48129220	UPP1	forward	five_prime_utr	48129878
chr22	50277046	ZBED4	forward	five_prime_utr	50277093
chr3	101501001	NXPE3	forward	five_prime_utr	101501075
chr13	27825832	RPL21	forward	five_prime_utr	27825918
chr12	100967546	GAS2L3	forward	five_prime_utr	100988676
chr1	156675335	CRABP2	reverse	five_prime_utr	156675303
chr19	39466309	FBXO17	reverse	five_prime_utr	39466052
chr22	40322639	GRAP2	forward	five_prime_utr	40322773
chr3	42623400	SEC22C	reverse	five_prime_utr	42610554
chr9	36573041	MELK	forward	five_prime_utr	36581653
chr5	77944374	LHFPL2	reverse	five_prime_utr	77944318
chr22	38966171	DMC1	reverse	five_prime_utr	38966139
chr1	42800779	FOXJ3	reverse	five_prime_utr	42800726
chr17	45727404	KPNB1	forward	five_prime_utr	45727472
chr12	12870398	CDKN1B	forward	five_prime_utr	12870559
chr1	158801315	MNDA	forward	five_prime_utr	158801392
chr7	50344460	IKZF1	forward	five_prime_utr	50358647
chr4	75858319	PARM1	forward	five_prime_utr	75858360
chr14	93651019	MOAP1	reverse	five_prime_utr	93650900
chrX	153626611	RPL10	forward	five_prime_utr	153626694
chr4	41937294	TMEM33	forward	five_prime_utr	41937437
chr12	26148007	RASSF8	forward	five_prime_utr	26208223
chr2	134877717	MGAT5	forward	five_prime_utr	135011881
chr4	169931394	CBR4	reverse	five_prime_utr	169931248
chr22	51066276	ARSA	reverse	five_prime_utr	51066241
chr1	115292696	CSDE1	reverse	five_prime_utr	115292604
chr8	74207076	RDH10	forward	five_prime_utr	74207174
chr22	45809690	RIBC2	forward	five_prime_utr	45809734
chr8	74876768	TCEB1	reverse	five_prime_utr	74876724
chr1	145470350	POLR3GL	forward	five_prime_utr	145470318
chr8	93966684	TRIQK	reverse	five_prime_utr	93934816
chr3	52739667	GLT8D1	reverse	five_prime_utr	52739554
chr22	39151845	SUN2	reverse	five_prime_utr	39151786
chr19	1438613	RPS15	forward	five_prime_utr	1438783
chr10	74927775	ECD	reverse	five_prime_utr	74927668
chr6	36842659	PPIL1	reverse	five_prime_utr	36842585
chr8	11721988	CTSB	reverse	five_prime_utr	11721917
chr2	220110647	STK16	forward	five_prime_utr	220110685
chr1	162625096	DDR2	forward	five_prime_utr	162625185
chr1	29063547	YTHDF2	forward	five_prime_utr	29063627
chr9	36258398	GNE	reverse	five_prime_utr	36258327
chr15	82338345	MEX3B	reverse	five_prime_utr	82338133
chr15	101143171	ASB7	forward	five_prime_utr	101143218
chr18	51884369	C18orf54	forward	five_prime_utr	51885147
chr3	127309336	TPRA1	reverse	five_prime_utr	127309214
chr5	78908714	PAPD4	forward	five_prime_utr	78909785
chr19	3606539	TBXA2R	reverse	five_prime_utr	3600668
chr14	55494002	SOCS4	forward	five_prime_utr	55494067
chr7	99717803	CNPY4	forward	five_prime_utr	99717934
chr21	15918673	SAMSN1	reverse	five_prime_utr	15918623
chr2	242626662	ING5	forward	five_prime_utr	242626835
chr1	150266574	MRPS21	forward	five_prime_utr	150266681
chr5	36151922	LMBRD2	reverse	five_prime_utr	36151782
chrX	13707362	RAB9A	forward	five_prime_utr	13707466
chr1	93811730	DR1	forward	five_prime_utr	93811891
chr19	9938596	UBL5	forward	five_prime_utr	9938664
chr13	114145443	TMCO3	forward	five_prime_utr	114149820
chr14	31343912	COCH	forward	five_prime_utr	31344061
chr8	70379011	SULF1	forward	five_prime_utr	70379097
chr13	77601188	FBXL3	reverse	five_prime_utr	77600958
chr13	27825589	RPL21	forward	five_prime_utr	27825726
chr7	23571597	TRA2A	reverse	five_prime_utr	23571508
chr19	44331952	ZNF283	forward	five_prime_utr	44332026
chr4	108745932	SGMS2	forward	five_prime_utr	108816488
chrX	135230856	FHL1	forward	five_prime_utr	135252138
chr10	104225817	MFSD13A	forward	five_prime_utr	104228770
chr5	100238945	ST8SIA4	reverse	five_prime_utr	100238799
chr2	28974654	PPP1CB	forward	five_prime_utr	28974743
chr1	228871286	RHOU	forward	five_prime_utr	228871399
chr1	203771256	ZC3H11A	forward	five_prime_utr	203771309
chr6	31620236	APOM	forward	five_prime_utr	31620340
chr15	45879469	BLOC1S6	forward	five_prime_utr	45879498
chr3	186524177	RFC4	reverse	five_prime_utr	186524082
chr19	36504467	ALKBH6	reverse	five_prime_utr	36504417
chr14	73491455	ZFYVE1	reverse	five_prime_utr	73491393
chr19	9529282	ZNF266	reverse	five_prime_utr	9529214
chr19	55770283	PPP6R1	reverse	five_prime_utr	55770056
chr1	200708807	CAMSAP2	forward	five_prime_utr	200708863
chr19	50194478	CPT1C	forward	five_prime_utr	50194588
chr14	88476792	GPR65	forward	five_prime_utr	88476908
chr14	24711778	TINF2	reverse	five_prime_utr	24711611
chr18	65183862	DSEL	reverse	five_prime_utr	65183815
chr5	151151981	G3BP1	forward	five_prime_utr	151152040
chr1	161015731	USF1	reverse	five_prime_utr	161015585
chr19	41869956	B9D2	reverse	five_prime_utr	41869915
chr5	109025697	MAN2A1	forward	five_prime_utr	109025831
chr14	104179267	XRCC3	reverse	five_prime_utr	104177874
chr5	153417890	FAM114A2	reverse	five_prime_utr	153417849
chr1	24286431	PNRC2	forward	five_prime_utr	24286496
chr3	128879876	ISY1	reverse	five_prime_utr	128879826
chr20	54967589	CSTF1	forward	five_prime_utr	54967642
chr1	110162498	AMPD2	forward	five_prime_utr	110162734
chr5	67522170	PIK3R1	forward	five_prime_utr	67522244
chr10	50747057	ERCC6	reverse	five_prime_utr	50741021
chr20	33413360	NCOA6	reverse	five_prime_utr	33413271
chr1	173794086	DARS2	forward	five_prime_utr	173794121
chr1	52870078	ORC1	reverse	five_prime_utr	52870034
chr9	21335153	KLHL9	reverse	five_prime_utr	21335106
chr5	74062905	GFM2	reverse	five_prime_utr	74062795
chrX	70504198	NONO	forward	five_prime_utr	70504302
chr1	150208419	ANP32E	reverse	five_prime_utr	150208330
chr7	127983931	RBM28	reverse	five_prime_utr	127983887
chr8	38758855	PLEKHA2	forward	five_prime_utr	38775429
chr17	4903192	KIF1C	forward	five_prime_utr	4903518
chrX	69509735	PDZD11	reverse	five_prime_utr	69509706
chr18	3262155	MYL12B	forward	five_prime_utr	3262373
